label	text_a
1	1967年6月27日定型，随即装备部队，也是中国装备数量最多的防空武器，该导弹伊朗对其进行了国产化生产，重新将其命名为什么？
0	俄罗斯举办“军队-2019”国际军事技术论坛的目的是？
0	95式公路铁路两用装甲车在哪年研发成功？
0	“仁川”级护卫舰搭载的鱼雷是什么型号？
0	“中国海监27”的排水量？
0	三八式步枪全枪重是多少？
1	哪种枪替换了1969年被装备到美军部队的狙击步枪？
1	中国仿制于苏联M46型130毫米加农炮的火炮射速是多少？
0	印度歼敌者号核潜艇的排水量是多少？
0	阿拉弗拉级近海巡逻舰想象图级的性能参数是多少？
0	“针-S”放空导弹的最大射程是多少？
0	“狂暴”导弹的参数是多少？
0	“台风”级核潜艇是前苏联第3代、俄罗斯第4代弹道导弹核潜艇，其最大的特点是什么？
0	什么计划是把朝鲜和韩国的南北关系推向悬崖，会使半岛局势越来越紧张？
1	日本航空自卫队近40年来的主要空优战斗机是哪个公司研发的呢？
0	052C和052D这两型舰上，装备有我国自行研制的哪两种雷达？
0	米-26T2直升机最大飞行距离是多少？
0	日向级直升机驱逐舰的满载排水量是多少？
0	基洛夫级核动力巡洋舰的排水量是多少？
0	美国的M107自行火炮口径为多少毫米？
1	世界上最长的航空母舰留下了第一次战争伤害是在什么时候？
0	美国退出伊核协议之后，向伊朗周边的空军基地派出了哪几个部队？
0	中国仪仗队列的特点是什么？
0	国家发展改革委副主任宁吉喆对河钢塞钢集团国际化发展取得的成就有什么影响？
0	美国海军考虑到其在亚洲和欧洲的潜在敌国日本和德国正在积极扩军备战，在1937年开始建造2艘什么？
0	海军新型武器的搭载和试验平台是什么型号的舰
0	82-1式无柄手榴弹相关参数？
0	1956年，我国成功仿制了什么冲锋枪？
0	中国SM4型81毫米车载速射迫击炮的最大射程是多少千米？
0	“仁川”级护卫舰出口版该型舰满载排水量是多少吨？
0	苏34轰炸机最大的弱点是什么？
0	普京认为俄罗斯需要从中国身上学习什么？
0	被称为当今世界毫无争议的“海洋霸主”是哪个国家的海军？
0	被称为当今世界毫无争议的“海洋霸主”是个国家的海军国海军曾明确规定要控制的是几大战略水道？
0	卡-27最大起飞重量为多少吨？
0	63式两栖坦克水上最大航速是多少？
0	华为目前正因什么原因而受到美国制裁？
1	号称“107神教”的火箭炮采用的火箭弹还被号称火箭炮之中的什么？
0	悍马战车主要用于哪方面？
1	和加里西亚级是同一类型的荷兰两栖船坞登陆舰，该级舰飞行甲板长多少米呢？
0	伊朗空军中唯一一款重型战斗机是哪一架？
0	“Skyship”飞艇每小时的油耗是多少？
0	俄罗斯国防1月24日揭露，俄罗斯什么型号的轰炸机在上周改良后进行首飞？
1	目前世界上第一个携带着核的飞机的所属国在1947年购买的11架飞机叫什么名字？
1	第一辆安装燃气涡轮发动机的苏制主战坦克炮塔最厚处能达到多少？
1	我国第一架无人靶机是仿造了哪个型号？
1	九八式相对于本在二战时期生产数量最多的战斗装甲有什么改进？
0	Ar196飞机航程可达多少公里？
0	Ar196飞机航程总共生产了多少架？
0	二战时期，世界上最著名的山地部队是哪个？
0	南非G6式155mm自行榴弹炮的射速及最大战斗全重是多少？
1	最高速度可达音速5.1倍的美国波音研发的一种无人高超音速试验机，采用的是什么公司制造的空气式超音速燃烧冲压引擎
0	SA-N-12导弹最大有效射程是多少公里？
1	我国自主研发生产的第一种轻型冲锋枪全枪含空弹夹重多少千克？
0	温彻斯特M1887霰弹枪的特点是什么？
0	中国海军半潜式运输船“东海岛”号的满载排水量是多少吨？
0	君权号参数是多少？
0	“阵风”采用了两台什么发动机？
0	新加坡海事防务展上，新加坡ST公司研发推出的哪款新型巡逻艇采用有鱼雷所特有的“超空泡”技术？
0	　所有“扇歌”都在天线上使用一对什么扫描器？
0	“能登岛”号，船身只能采用木材制造的原因是什么？
0	中国海军舰艇的命名规则是什么？
0	美国国防部部长哈格尔为了随时应对日益紧张的伊拉克国内局势下达了什么命令？
0	布什”号与“里根”号(CVN 76)相比进行了实质性的设计改进体现在哪些方面？
0	BMP-1 步兵战车的火炮口径是多少？
0	哪款狙击步枪是以三八式步枪进行改装而开发的且它的长度是多少？
0	“槛野” 号特种运输舰的排水量是多少？
1	我国军工独立研制的第一款装甲人员运输实战中可以抵挡哪些型号的子弹？
1	二战英国的主力坦克的最大时速超过多少公里？
0	P-700“花岗岩”型反舰导弹最大射程为多少公里？
0	RPG-2火箭筒的有效射程是多少？
1	翻入深40米的阿布哈兹峡谷的装甲车它的升级型水上浮渡时速多少公里？
0	什么型号战略核潜艇是美国第五代弹道导弹核潜艇？
0	哪个轰炸机是中国空军目前最好的轰炸机？
0	促使马航悲剧发生的原因是什么？
0	米-26直升机有效载荷是多少？
1	二战中最长的步枪的枪机组件由什么组成？
0	进入21世纪之后，是什么原因导致美国海军取消了对CG（X）巡洋舰发展计划？
0	第二届“一带一路”国际合作高峰论坛时，中吉两国领导人一致同意加强“一带一路”同吉尔吉斯坦的什么发展战略对接？
1	其有效射程取决于水深，水深为5米和40米时分别为17米和6米的水下手枪是苏联海军在20世纪60年代要求当时国防军工的什么重要机构研制的？
0	美国打算建造一种核动力巡洋舰--类似改良过的维吉尼亚级作为航舰的护卫舰，这项计划终遭取消的原因是什么？
0	俞建华部长助理与澳外交贸易部副部长高斯帕在中国—澳大利亚自贸区第18轮谈判中主要就什么交换了意见呢？
1	目前世界上尺寸最大飞机是哪年首飞的？
0	“美俄外交战的新阶段”指的是什么？
0	RGD-33手榴弹直径是多少？
0	RGD-33手榴弹直径以及研制时间是哪年？
0	东风-41洲际导弹的射程是多少？
0	直11直升机在军事方面的用途事什么
0	图-22M3轰炸机总计共制造了多少架？
0	图-22M3轰炸机总计共的最大航程是多少？
0	AH-4榴弹炮作为一款轻型155mm榴弹炮，其最大的优势是什么？
1	美国海军使用的第一种双发战斗机装备几门20毫米机炮？
1	美军目前现役最大的重型直升机每小时运行成本达多少美元？
0	英国“飓风”战斗机，是霍克飞机公司研制的什么战斗机？
0	世界上第一架装备空对空导弹的战机是哪一个型号的？
0	世界上最重最长的中距空空导弹的型号是？
0	号称英国有史以来最大、性能最强的是什么航空母舰？
0	到2011年底，全球有超过多少颗专用军用卫星？
1	“沙波什尼科夫元帅”号的满载排水量是多少吨？
0	最后一艘服役的弗莱彻级驱逐舰是哪一艘？
0	M24手榴弹采用了什么炸药？
0	2002年8月28日老布什访问了什么型号的航母？
1	被戏称为“黄油枪”的冲锋枪使用的是什么子弹？
0	86式自动步枪有效射程是多少？
1	开发弗利茨X和亨舍尔Hs293的国家第一台3吨载荷越野卡车是哪一款？
1	世界上成批量服役最早的垂直起落战斗机服役期间创造的最佳战绩是在哪场战争中产生的？
1	唯一在世界上能够成熟使用10万吨航空母舰核动力系统的国家第七舰队指挥官是谁？
0	轻步群的主要装备是什么？
0	2018年，中捷两国贸易额达到多少美元?
0	2015年3月，沙特阿拉伯等国针对胡塞武装发起代号为什么的军事行动？
0	哪个条约的通过标志着欧盟正式诞生？
0	布什号航空母舰按计划要进行多长时间的技术维护？
0	SPAS-15霰弹枪发射多少口径的霰弹？
0	以及SPAS-15霰弹枪空枪重是多少？
1	AK-74M步枪的制造国沙特阿拉伯2月底以前将签署合同，正式确定联合生产哪款突击步枪？
0	日炙导弹早期型最大射程是多少？
0	俄制的哪个炸弹爆炸时中心温度达到了5000摄氏度？
1	该国国会可以决定是否对伊朗发动军事行动，其批准的2020财年的军事预算草案中关于与俄罗斯军事合作问题是怎么规定的呢？
1	二战后与苏联同为世界超级强国的国家武器库中最强大的常规武器是？
0	F-16成功的从“火鸡”变成了“凤凰”，是因为换装了哪款雷达？
0	海火式战斗机的首战是哪里？
0	051型导弹驱逐舰的主要攻击武器是什么型号的导弹？
0	13式机动坦克的最大功率是多少？
0	GAU-12「平衡者」机炮的空重是多少磅？
1	由中航工业哈尔滨飞机制造公司及602直升机研究所在本世纪初研发的一种的中轻型武装直升机是哪一款直升机的好搭档？
0	鹰击-9E反舰导弹的专门用于哪方面？
0	022艇最高航速是多少节？
0	哥伦比亚级战略导弹核潜艇长多少米？
0	A-Darter导弹重多少公斤？
0	在水冷式Jumo 211D发动机的驱动下，德国Ju87斯图卡俯冲时轰炸机最大飞行速度是多少？
1	世界最先进的空军运输机的货仓尺寸是多少？
1	第二次世界大战后美国换装的第二代制式步枪未被划分为军用武器时的名称是什么？
0	哪个驱逐舰是美国海军第一种真正意义上的驱逐领舰？
1	世界上第一批配备头盔瞄准具的战斗机的优点是什么？
1	军事专家预言再显灵库尔德武装竟然拱手而降，其曾经预言印度哪艘航母改装后“不抱有什么期望，只要不起火就好”呢？
0	代表了中国陆军最高成就的火炮是？
0	被网友戏称为现代版的三八式步枪是什么？
0	被网友戏称为现代版的三八式步枪是三八式步枪的刺刀长度为多少？
0	S-64直升机的最大总重多少千克？
0	则到2020年，预计中国内地对S-64直升机的市场需求为几架？
0	摩尔曼斯克号标准排水量是多少？
0	M249轻机枪的枪长多少？
0	可以搭载装配至第三代战机、以及我国的第四代隐身战机并且真正实现了全天候、全方位攻击高机动目标，全程自控导航即发射后不用管的空战导弹是什么型号？
0	美国海军所建造与使用的核动力航空母舰，也是尼米兹级核动力航空母舰第十号舰是什么航空母舰？
0	“卡尔·文森”号核动力航母分别和哪两个国家参加了联合演习？
0	我军最新的05式自行榴弹炮，使用普通的榴炮弹时，其最大射程约多少千米？
0	奥坎波检察官发表声明说，在利比亚，犯罪行为仍在持续。为了阻止这些罪行，保护利比亚平民，应该逮捕谁？
0	“穆罕默德六世”号护卫舰的排水量是多少？
0	鹰击-18反舰导弹最大射程是多少？
0	国内作战能力最强的武装直升机和哪几个机型是同一档次的？
0	在什么的背景下菲中关系恢复到了数千年前中国商人播种下的黄金时代？
0	自美国单方面宣布退出什么
0	哪种型号的舰空导弹只装备了南海舰队的昭通舰（舷号555）一艘，并没有普及？
1	拥有“汉都亚”号海军护卫舰的国家，其第一个直升机中队装备了几架英制 “黄蜂”MK－1型直升机？
1	中国海军053H2G型护卫舰中仅存的一艘护卫舰满载排水量是多少吨？
0	哪一级的驱逐舰可以携带超过300枚防空导弹？
1	中国军队在二战期间使用最多的机枪的最大特点是什么？
0	"福特"号作为美国海军"下一代航母"的首舰，船体设计对"尼米兹"级核动力航母进行参考，对飞行甲板和舰岛等关键部位进行了重新设计，核心思想只为提高什么东西？
